Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5CRVwXGikmqzoRO6q7FeAg,"If I Could Fly","Made In The A.M. (Deluxe Edition)","One Direction",2015-11-13,230324,63,false,luna.armstorff,2023-05-09T10:44:20Z,"","Syco Music",0.565,0.245,5,-9.132,1,0.0262,0.781,0,0.0998,0.307,75.055,4
spotify:track:5lvnGiTAH9BVlJLHc0DXZz,"Just A Little Bit Of Your Heart","My Everything (Deluxe)","Ariana Grande",2014-08-22,232586,61,false,luna.armstorff,2023-05-09T10:44:20Z,"pop","Universal Records",0.44,0.323,9,-5.957,1,0.0281,0.692,0,0.103,0.158,77.986,4
spotify:track:0TyGh27YQ5LknmiDhCzJiT,"You Are In Love (Taylor's Version)","1989 (Taylor's Version) [Deluxe]","Taylor Swift",2023-10-27,267389,60,false,luna.armstorff,2024-01-21T19:47:42Z,"","Taylor Swift",0.554,0.509,2,-9.403,1,0.0455,0.572,0.00000208,0.113,0.401,85.079,4
spotify:track:3JjnGLK8IxkNLvo8Lb3KOM,"18","FOUR (Deluxe)","One Direction",2014-11-17,248357,80,false,luna.armstorff,2023-05-09T10:44:20Z,"","Syco Music",0.681,0.582,6,-7.76,0,0.0313,0.22,0,0.119,0.221,124.038,4
spotify:track:65fpYBrI8o2cfrwf2US4gq,"Rewrite The Stars","The Greatest Showman (Original Motion Picture Soundtrack)","Zac Efron;Zendaya",2017-12-08,217440,73,false,luna.armstorff,2023-05-09T10:44:20Z,"musicals","Atlantic Records",0.684,0.619,10,-7.005,1,0.0386,0.0716,0,0.122,0.284,125.046,4
spotify:track:7I7JbDv63ZJJsSi24DyJrz,"Dancing With Our Hands Tied","reputation","Taylor Swift",2017-11-10,211506,70,false,luna.armstorff,2023-05-09T10:44:20Z,"","Taylor Swift",0.624,0.691,0,-6.686,0,0.196,0.0604,0.000011,0.138,0.284,160.024,4
spotify:track:5Lf9rCqReE9Ri4tZvLRLuy,"Happily","Midnight Memories (Deluxe)","One Direction",2013-11-25,175474,63,false,luna.armstorff,2023-05-09T10:44:20Z,"","Syco Music",0.623,0.89,9,-4.783,1,0.0394,0.0426,0,0.153,0.824,117,4
spotify:track:3cKM7UXBZmgjEgEBTkaIlU,"Strong","Midnight Memories (Deluxe)","One Direction",2013-11-25,184367,73,false,luna.armstorff,2023-05-09T10:44:20Z,"","Syco Music",0.741,0.663,0,-7.308,1,0.0434,0.0608,0,0.0931,0.338,115.013,4
spotify:track:2NmsngXHeC1GQ9wWrzhOMf,"illicit affairs","folklore","Taylor Swift",2020-07-24,190898,74,false,luna.armstorff,2023-05-09T10:44:20Z,"","Taylor Swift",0.559,0.31,10,-10.445,1,0.0338,0.881,0,0.106,0.46,119.845,4
spotify:track:5GVPVxgdgTKJFxSxLVIw1A,"The Story","Kid Krow","Conan Gray",2020-03-20,245266,63,false,luna.armstorff,2023-05-09T10:44:20Z,"","Republic Records",0.542,0.299,0,-10.379,1,0.0305,0.817,0,0.109,0.274,141.917,4
spotify:track:1IF5UcqRO42D12vYwceOY6,"From the Dining Table","Harry Styles","Harry Styles",2017-05-12,211954,70,false,luna.armstorff,2023-05-09T10:44:20Z,"","Columbia",0.671,0.156,8,-16.288,1,0.0371,0.804,0.0518,0.113,0.201,94.08,4
spotify:track:1GwMQaZz6Au3QLDbjbMdme,"Call It What You Want","reputation","Taylor Swift",2017-11-10,203506,77,false,luna.armstorff,2023-05-09T10:44:20Z,"","Taylor Swift",0.598,0.504,9,-9.874,1,0.0731,0.186,0.000221,0.34,0.252,163.954,4
spotify:track:2afCBiru10AFckfOa49wIa,"You & I","Midnight Memories (Deluxe)","One Direction",2013-11-25,237932,81,false,luna.armstorff,2023-05-09T10:44:20Z,"","Syco Music",0.574,0.329,1,-6.829,1,0.0274,0.22,0,0.0986,0.356,130.993,4
spotify:track:7ywzEdEuVG1lsjsRCGJfLy,"When I Look At You","The Time Of Our Lives","Miley Cyrus",2009-01-01,248586,63,false,luna.armstorff,2023-05-09T10:44:20Z,"","Hollywood Records",0.459,0.545,6,-4.874,1,0.0282,0.142,0,0.105,0.194,137.941,3
spotify:track:0t9OqmA9tMhVuwIMyjvsN6,"ken&barbie","ken&barbie","Kate Gill",2021-01-15,251904,44,true,luna.armstorff,2023-05-09T10:44:20Z,"","KATE GILL",0.678,0.302,0,-6.514,1,0.0534,0.902,0,0.106,0.709,132.617,4
spotify:track:4nVBt6MZDDP6tRVdQTgxJg,"Story of My Life","Midnight Memories (Deluxe)","One Direction",2013-11-25,245490,85,false,luna.armstorff,2023-05-09T10:44:20Z,"","Syco Music",0.6,0.663,3,-5.802,1,0.0477,0.225,0,0.119,0.286,121.07,4
spotify:track:4B1rpPmQXwj78wk6aIGwwU,"Two Ghosts","Harry Styles","Harry Styles",2017-05-12,229802,70,false,luna.armstorff,2023-05-09T10:44:20Z,"","Columbia",0.386,0.407,6,-7.095,0,0.0268,0.234,0.00000186,0.0999,0.456,69.387,4
spotify:track:7HuBDWi18s4aJM8UFnNheH,"King Of My Heart","reputation","Taylor Swift",2017-11-10,214320,71,false,luna.armstorff,2023-05-09T10:44:20Z,"","Taylor Swift",0.675,0.703,0,-7.902,1,0.0382,0.00882,0.00000221,0.0391,0.314,110.01,4
spotify:track:7GtGeeChOx4NS77bqK8SUx,"Ready to Run","FOUR (Deluxe)","One Direction",2014-11-17,196059,64,false,luna.armstorff,2023-05-09T10:44:20Z,"","Syco Music",0.524,0.831,2,-4.174,1,0.036,0.00229,0,0.171,0.299,115.067,4
spotify:track:4y5bvROuBDPr5fuwXbIBZR,"Paper Rings","Lover","Taylor Swift",2019-08-23,222400,76,false,luna.armstorff,2023-05-09T10:44:20Z,"","Taylor Swift",0.811,0.719,9,-6.553,1,0.0497,0.0129,0.0000136,0.0742,0.865,103.979,4
spotify:track:2nsNFIAOHNbQbONWm6GcUV,"Friends","Friends","Ed Sheeran",2014-07-03,190538,29,false,luna.armstorff,2023-05-09T10:44:20Z,"soft pop","Atlantic Records UK",0.516,0.158,4,-14.433,1,0.0672,0.783,0.00000132,0.222,0.455,93.255,4
spotify:track:5KcT9rJDqQJUSFF3O9wPJ5,"Always You","Walls","Louis Tomlinson",2020-01-31,188200,57,false,luna.armstorff,2023-05-09T10:44:20Z,"","Syco Music",0.632,0.724,4,-4.821,1,0.0308,0.0384,0,0.0554,0.553,100.073,4
spotify:track:1dGr1c8CrMLDpV6mPbImSI,"Lover","Lover","Taylor Swift",2019-08-23,221306,85,false,luna.armstorff,2023-05-09T10:44:20Z,"","Taylor Swift",0.359,0.543,7,-7.582,1,0.0919,0.492,0.0000158,0.118,0.453,68.534,4
spotify:track:74YzCrLzu7fw0AasX3CEwv,"Defenceless","Walls","Louis Tomlinson",2020-01-31,224146,54,false,luna.armstorff,2023-05-09T10:44:20Z,"","Syco Music",0.638,0.648,11,-5.873,1,0.0471,0.0973,0,0.122,0.508,118.993,4
spotify:track:1ZWLWVqeEMWMKTlteS0yLH,"Love You Goodbye","Made In The A.M. (Deluxe Edition)","One Direction",2015-11-13,196938,63,false,luna.armstorff,2023-05-09T10:44:20Z,"","Syco Music",0.547,0.657,1,-4.787,1,0.0332,0.0928,0,0.119,0.36,133.189,4
spotify:track:2f0pn9DkEJwAzXApnFh5cr,"Someone To You","Where The Shadow Ends","BANNERS",2019-10-04,219801,76,false,luna.armstorff,2023-05-09T10:44:20Z,"","Island Records",0.52,0.903,2,-5.497,1,0.042,0.00517,0,0.254,0.652,74.988,4
spotify:track:0CZ8lquoTX2Dkg7Ak2inwA,"1950","1950","King Princess",2018-02-23,225133,64,true,luna.armstorff,2023-05-09T10:44:20Z,"","Zelig Records, LLC./Columbia Records",0.6,0.535,4,-7.043,1,0.107,0.648,0.0000047,0.162,0.269,71.912,4
spotify:track:7A7RygcHdNH0iJHgwteajF,"Only the Brave","Walls","Louis Tomlinson",2020-01-31,104306,52,false,luna.armstorff,2023-05-09T10:44:20Z,"","Syco Music",0.463,0.481,3,-6.691,1,0.0293,0.301,0,0.247,0.652,79.052,4
spotify:track:3zxrecYFao03IrrcyFiaMU,"Miss You","Miss You","Louis Tomlinson",2017-12-01,182026,57,true,luna.armstorff,2023-05-09T10:44:20Z,"","Syco Music",0.541,0.69,3,-5.391,1,0.206,0.0216,0,0.257,0.681,180.239,3
spotify:track:3jjujdWJ72nww5eGnfs2E7,"Adore You","Fine Line","Harry Styles",2019-12-13,207139,86,false,luna.armstorff,2023-05-09T10:44:20Z,"","Columbia",0.676,0.771,8,-3.675,1,0.0483,0.0237,0.000007,0.102,0.569,99.048,4
spotify:track:22sujfahhWDfZejuepLYuE,"Too Young","Walls","Louis Tomlinson",2020-01-31,229266,52,false,luna.armstorff,2023-05-09T10:44:20Z,"","Syco Music",0.569,0.556,4,-8.395,1,0.0284,0.0536,0.000002,0.32,0.228,99.98,4
spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,"Daylight","Lover","Taylor Swift",2019-08-23,293453,80,false,luna.armstorff,2023-05-09T10:44:20Z,"","Taylor Swift",0.557,0.496,0,-9.602,1,0.0563,0.808,0.000173,0.0772,0.265,149.983,4
spotify:track:2h5cjNTM2gKzWc0d6WXhSr,"Dandelions","Dandelions","Ruth B.",2017-04-28,233720,51,false,luna.armstorff,2023-05-09T10:44:20Z,"","Columbia",0.609,0.692,1,-2.958,1,0.0259,0.0157,0,0.0864,0.454,116.959,3
spotify:track:6HRsJu8vcnzYDN4t0570FY,"Wonderland (Taylor's Version)","1989 (Taylor's Version) [Deluxe]","Taylor Swift",2023-10-27,245566,58,false,luna.armstorff,2024-01-21T19:47:42Z,"","Taylor Swift",0.387,0.703,3,-5.956,1,0.0545,0.0105,0.000011,0.128,0.32,123.18,5
spotify:track:5KCbr5ndeby4y4ggthdiAb,"Wonder","Wonder","Shawn Mendes",2020-10-02,172692,66,false,luna.armstorff,2023-05-09T10:44:20Z,"","Shawn Mendes LP4-5 PS/ Island",0.333,0.637,1,-4.904,0,0.0581,0.131,0.000018,0.149,0.132,139.898,4
spotify:track:0TyGh27YQ5LknmiDhCzJiT,"You Are In Love (Taylor's Version)","1989 (Taylor's Version) [Deluxe]","Taylor Swift",2023-10-27,267389,60,false,luna.armstorff,2024-01-21T19:47:41Z,"","Taylor Swift",0.554,0.509,2,-9.403,1,0.0455,0.572,0.00000208,0.113,0.401,85.079,4
spotify:track:5FKnuwsKf7YFpmhA5Wnl0q,"Another Love","Songs from Another Love","Tom Odell",2012,250973,56,true,luna.armstorff,2023-05-09T10:44:20Z,"","ITNO/Columbia",0.443,0.54,4,-8.536,0,0.04,0.697,0.0000104,0.102,0.133,119.161,4
spotify:track:5uCax9HTNlzGybIStD3vDh,"Say You Won't Let Go","Back from the Edge","James Arthur",2016-10-28,211477,84,false,luna.armstorff,2023-05-09T10:44:20Z,"soft pop","Columbia",0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,4
spotify:track:193Dm5SqYy3hTSbuzxbwKc,"Writer In The Dark","Melodrama","Lorde",2017-06-16,216610,62,false,luna.armstorff,2023-05-09T10:44:20Z,"","Universal Music New Zealand Limited",0.325,0.271,7,-8.069,1,0.0418,0.73,0,0.301,0.279,71.855,4
spotify:track:6mQLN3zRtAp6ovjusyYKrV,"Rewrite The Stars (with James Arthur & Anne-Marie)","Rewrite The Stars (with James Arthur & Anne-Marie)","James Arthur;Anne-Marie",2018-10-25,218293,79,false,luna.armstorff,2023-05-09T10:44:20Z,"soft pop","Atlantic Records",0.67,0.743,10,-4.993,1,0.0393,0.237,0,0.465,0.571,125.944,4
spotify:track:4nZuAXizKLpZBBsklMIu0F,"Love in the Dark","Love in the Dark","Leroy Sanchez",2017-11-21,294545,0,false,luna.armstorff,2023-05-09T10:44:20Z,"","Under The Low Light",0.481,0.228,8,-13.121,0,0.0315,0.841,0,0.111,0.178,110.065,4
spotify:track:5JCoSi02qi3jJeHdZXMmR8,"favorite crime","SOUR","Olivia Rodrigo",2021-05-21,152666,82,false,luna.armstorff,2023-05-09T10:44:20Z,"","Olivia Rodrigo PS",0.369,0.272,9,-10.497,1,0.0364,0.866,0,0.147,0.218,172.929,4
spotify:track:43zdsphuZLzwA9k4DJhU0I,"when the party's over","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,196077,85,false,luna.armstorff,2023-05-09T10:44:20Z,"","Darkroom/Interscope Records",0.367,0.111,4,-14.084,1,0.0972,0.978,0.0000397,0.0897,0.198,82.642,4
spotify:track:1qXjolYMICsnISl8xZAbA2,"Perfect Places","Melodrama","Lorde",2017-11-10,221874,0,true,luna.armstorff,2023-05-09T10:44:20Z,"","Universal Music New Zealand Limited",0.622,0.58,1,-5.273,0,0.0504,0.00241,0.0000295,0.112,0.512,104.41,4
spotify:track:7l97ElWmIdVHWUaOeeU5ZC,"that way","all the things i never said","Tate McRae",2020-01-24,175023,76,false,luna.armstorff,2023-05-09T10:44:20Z,"","Not specified",0.453,0.383,0,-11.015,1,0.163,0.728,0,0.387,0.333,105.029,4
spotify:track:2KnLkZ3z7PO3kgVGHGqDpD,"It'll Be Okay","It'll Be Okay","Shawn Mendes",2021-12-01,222800,71,false,luna.armstorff,2023-05-09T10:44:20Z,"","Shawn Mendes LP4-5 PS/ Island",0.398,0.286,7,-11.881,1,0.033,0.616,0.000146,0.0912,0.0666,78.262,4
spotify:track:0AS63m1wHv9n4VVRizK6Hc,"Mercy","Illuminate (Deluxe)","Shawn Mendes",2017-04-20,208733,81,false,luna.armstorff,2023-05-09T10:44:20Z,"","Island Records",0.554,0.662,11,-4.957,0,0.0821,0.126,0,0.111,0.338,148.122,4
spotify:track:0MNNKSUU9OOQ8DSGWduw79,"Mystery of Love","Call Me by Your Name (Original Motion Picture Soundtrack)","Sufjan Stevens",2017-11-03,248964,63,false,luna.armstorff,2023-05-09T10:44:20Z,"baroque pop","Madison Gate Records",0.365,0.273,4,-16.526,0,0.038,0.94,0.431,0.109,0.238,132.285,5
spotify:track:009ImBOrIUlWgla8U05RAC,"Unconditionally","PRISM","Katy Perry",2013-01-01,228878,77,false,luna.armstorff,2023-05-09T10:44:20Z,"pop","Capitol Records (CAP)",0.432,0.725,7,-4.862,1,0.0431,0.00273,0,0.208,0.353,128.902,4
spotify:track:5O2P9iiztwhomNh8xkR9lJ,"Night Changes","FOUR (Deluxe)","One Direction",2014-11-17,226597,88,false,luna.armstorff,2023-05-09T10:44:20Z,"","Syco Music",0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,4
spotify:track:3Vpk1hfMAQme8VJ0SNRSkd,"Style (Taylor's Version)","1989 (Taylor's Version) [Deluxe]","Taylor Swift",2023-10-27,231000,62,false,luna.armstorff,2024-01-21T19:47:41Z,"","Taylor Swift",0.514,0.821,7,-4.803,1,0.0444,0.000456,0.0232,0.0946,0.298,94.884,4
spotify:track:5JiH89mHrv9oWHlD0T326z,"To Be So Lonely","Fine Line","Harry Styles",2019-12-13,192071,68,false,luna.armstorff,2023-05-09T10:44:20Z,"","Columbia",0.758,0.436,0,-7.269,1,0.0418,0.618,0.0000161,0.335,0.605,104.959,4
spotify:track:6lvsJDZ7336YmpBzcNGhbe,"fOoL fOr YoU","Mind Of Mine (Deluxe Edition)","ZAYN",2016-03-25,202217,61,false,luna.armstorff,2023-05-09T10:44:20Z,"","RCA Records Label",0.52,0.513,7,-7.208,1,0.0256,0.281,0,0.0976,0.17,77.903,4
spotify:track:1hUPOCqOukEl03lOs16DtN,"Lover Of Mine","CALM","5 Seconds of Summer",2020-03-27,206973,59,false,luna.armstorff,2023-05-09T10:44:20Z,"","5 Seconds Of Summer/Interscope",0.545,0.858,11,-2.536,0,0.0406,0.194,0,0.151,0.323,94.041,3
spotify:track:4x5YzxjrF9wvIIXJV7TveC,"Till Forever Falls Apart","Ashlyn","Ashe;FINNEAS",2021-05-07,222926,32,true,luna.armstorff,2023-05-09T10:44:20Z,"","Mom+Pop",0.346,0.501,2,-6.939,1,0.0364,0.421,0,0.0657,0.299,99.855,4
spotify:track:18UsAG7SfOQ5sxJEdjAMH0,"Be My Mistake","A Brief Inquiry Into Online Relationships","The 1975",2018-11-30,256687,66,false,luna.armstorff,2023-05-09T10:44:20Z,"","Polydor Records",0.576,0.155,6,-14.405,1,0.0341,0.834,0.000137,0.0906,0.0946,109.843,3
spotify:track:7qEUFOVcxRI19tbT68JcYK,"Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version)","Red (Taylor's Version)","Taylor Swift;Ed Sheeran",2021-11-12,245426,71,false,luna.armstorff,2023-05-09T10:44:20Z,"soft pop","Taylor Swift",0.498,0.61,6,-5.098,1,0.0363,0.271,0,0.223,0.474,79.918,4
spotify:track:7LyBwug9tJgbaEzRCqtY78,"Put A Little Love On Me","Heartbreak Weather","Niall Horan",2020-03-13,224585,63,false,luna.armstorff,2023-05-09T10:44:20Z,"","Capitol Records",0.588,0.471,10,-4.908,1,0.0262,0.671,0,0.105,0.262,95.973,4
spotify:track:1n73Qe6oEprLsUNHXET2pb,"Love Me or Leave Me","Get Weird (Expanded Edition)","Little Mix",2015-11-06,206493,64,false,luna.armstorff,2023-05-09T10:44:20Z,"","Syco Music",0.437,0.351,6,-6.823,0,0.0313,0.566,0,0.0888,0.383,68.659,4
spotify:track:5zT5cMnMKoyruPj13TQXGx,"I Found","5AM (Expanded Edition)","Amber Run",2015-04-20,273000,74,false,luna.armstorff,2023-05-09T10:44:20Z,"","RCA Records Label",0.567,0.303,7,-12.481,0,0.0351,0.862,0.00563,0.104,0.252,124.949,4
spotify:track:5tAa8Uaqr4VvA3693mbIhU,"Ruin My Life","Ruin My Life","Zara Larsson",2018-10-18,190931,2,true,luna.armstorff,2023-05-09T10:44:20Z,"","Epic/Record Company TEN",0.665,0.699,11,-5.265,1,0.0578,0.423,0,0.0969,0.585,124.896,4
spotify:track:7CoZlkSFHX1UqdJ1S90pc8,"Keeping A Secret","Love, Simon (Original Motion Picture Soundtrack)","Bleachers",2018-03-16,205884,31,false,luna.armstorff,2023-05-09T10:44:20Z,"","RCA Records Label",0.652,0.631,0,-12.082,1,0.17,0.365,0.00267,0.111,0.303,98.013,4
spotify:track:30LVVHovT76CEZUbexup1k,"Kiss the Boy","Kiss the Boy","Keiynan Lonsdale",2018-03-28,261616,33,false,luna.armstorff,2023-05-09T10:44:20Z,"","Keiynan Lonsdale",0.78,0.394,0,-9.249,1,0.0433,0.0804,0,0.165,0.456,139.952,4
spotify:track:5PIZ8DdVbq6Yk2ufY10Wea,"Us","Relax Fall 2020","James Bay",2020-11-17,181360,0,false,luna.armstorff,2023-05-09T10:44:20Z,"","UME - Global Clearing House",0.563,0.473,0,-4.147,1,0.0361,0.177,0.0000015,0.108,0.342,69.926,4
spotify:track:1wjzFQodRWrPcQ0AnYnvQ9,"I Like Me Better","I Like Me Better","Lauv",2017-05-19,197436,2,false,luna.armstorff,2023-05-09T10:44:20Z,"","Lauv",0.752,0.505,9,-7.621,1,0.253,0.535,0.00000255,0.104,0.419,91.97,4
spotify:track:5ZdzNVOmCSp5HFLk0EgvJS,"Dirty Little Secret","Move Along","The All-American Rejects",2005-07-12,193653,79,false,luna.armstorff,2023-05-09T10:44:20Z,"pop punk,emo","Interscope",0.469,0.955,10,-4.253,1,0.0432,0.000343,0.00000135,0.548,0.462,143.853,4
spotify:track:5A3fPy30SN2wuzrahpcxvV,"Don't Give Up On Me - (From ""Five Feet Apart"")","Naive","Andy Grammer",2019-07-26,196187,1,false,luna.armstorff,2023-05-09T10:44:20Z,"","S-Curve Records",0.641,0.537,0,-5.452,0,0.0282,0.0875,0.00000905,0.115,0.0681,112.864,4
spotify:track:3odrUVQ9tvRpkC9II2oWzx,"Still Falling For You - From ""Bridget Jones's Baby""","Still Falling For You (From ""Bridget Jones's Baby"" Original Motion Picture Soundtrack)","Ellie Goulding",2016-08-19,240867,72,false,luna.armstorff,2023-05-09T10:44:20Z,"","Polydor Records",0.473,0.518,1,-8.1,1,0.0405,0.553,0.00000126,0.111,0.18,96.129,4
spotify:track:1M4Ud66z18wuIq3oOxqVHa,"bad idea!","bad idea!","girl in red",2019-09-03,219638,2,true,luna.armstorff,2023-05-09T10:44:20Z,"bedroom pop","world in red",0.511,0.806,1,-6.093,1,0.0481,0.03,0.0465,0.252,0.41,162.04,4
spotify:track:5M787RexsAiVYjQusM98CV,"New Romantics (Taylor's Version)","1989 (Taylor's Version) [Deluxe]","Taylor Swift",2023-10-27,230177,60,false,luna.armstorff,2024-01-21T19:47:40Z,"","Taylor Swift",0.653,0.848,5,-5.936,1,0.0583,0.00516,0.00000424,0.0798,0.724,122.017,4
spotify:track:1a2KQq8DqD7jahrPxXJ2FB,"Wait","Hurry up, We're Dreaming","M83",2011-10-17,343253,0,false,luna.armstorff,2023-05-09T10:44:20Z,"","naïve",0.426,0.228,2,-10.552,1,0.0322,0.198,0.13,0.0832,0.0822,147.994,4
spotify:track:60iSKGrGazRzICtMjADNSM,"Hold Me While You Wait","Divinely Uninspired To A Hellish Extent","Lewis Capaldi",2019-05-17,205686,76,false,luna.armstorff,2023-05-09T10:44:20Z,"soft pop","Vertigo Berlin",0.688,0.53,11,-5.507,1,0.0333,0.443,0,0.0995,0.162,106.958,4
spotify:track:0NlGoUyOJSuSHmngoibVAs,"All I Want","In A Perfect World (Expanded Edition)","Kodaline",2013-06-17,305746,79,false,luna.armstorff,2023-05-09T10:44:20Z,"","B-Unique/RCA",0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,3
spotify:track:0jllH0usRFD4LJkJnGK9Lf,"Complicated","Complicated","Olivia O'Brien",2015-08-09,189000,0,false,luna.armstorff,2023-05-09T10:44:20Z,"",":):",0.657,0.355,7,-12.044,1,0.0714,0.694,0.000427,0.123,0.0808,74.99,4
spotify:track:7IWkJwX9C0J7tHurTD7ViL,"When We Were Young","25","Adele",2016-06-24,290906,0,false,luna.armstorff,2023-05-09T10:44:20Z,"soft pop","XL Recordings/Columbia",0.381,0.594,3,-5.97,1,0.0486,0.348,0,0.0925,0.273,143.86,4
spotify:track:50PWlIBU7PlGGwzgN8TiFJ,"Million Reasons","Joanne (Deluxe)","Lady Gaga",2016-10-21,205280,0,false,luna.armstorff,2023-05-09T10:44:20Z,"art pop,pop","Universal Music Group",0.668,0.449,0,-7.897,1,0.0451,0.477,0,0.107,0.154,129.889,4
spotify:track:7tMbZ0RGW0jFsBw7ipEPEV,"Someone To Stay","Someone To Stay","Vancouver Sleep Clinic",2016-11-04,254013,53,false,luna.armstorff,2023-05-09T10:44:20Z,"","Sony Music Entertainment",0.436,0.473,1,-7.24,1,0.0307,0.588,0.0000435,0.103,0.242,108.906,4
spotify:track:3HNTLCpAGnizbyJmk7466r,"Never Let Me Go","Ceremonials (Original Deluxe Version)","Florence + The Machine",2011-01-01,270973,71,false,luna.armstorff,2023-05-09T10:44:20Z,"baroque pop","Universal-Island Records Ltd.",0.478,0.735,9,-3.212,1,0.0372,0.299,0.00000194,0.381,0.246,144.727,4
spotify:track:0DuWDLjriRPjDRoPgaCslY,"Love In The Dark","25","Adele",2015-11-20,285935,81,false,luna.armstorff,2023-05-09T10:44:20Z,"soft pop","XL Recordings",0.331,0.341,9,-6.057,0,0.0309,0.528,0,0.109,0.152,109.821,4
spotify:track:6nat4Z7iRKWVk1qngQqI0Q,"Perfectly Wrong","Shawn Mendes","Shawn Mendes",2018-05-25,212773,58,false,luna.armstorff,2023-05-09T10:44:20Z,"","Island Records",0.361,0.311,2,-11.748,0,0.0369,0.873,0,0.0987,0.323,89.362,4
spotify:track:7tn1tcxenMwDXrYTOjS3z1,"The Scientist","Fifty Shades Darker (Original Motion Picture Soundtrack)","Corinne Bailey Rae",2017-02-10,196040,56,false,luna.armstorff,2023-05-09T10:44:20Z,"","Fifty Shades Darker",0.307,0.231,10,-11.111,1,0.0333,0.806,0.000267,0.112,0.158,85.551,4
spotify:track:7sTtHHrD0zDpmzQzH3zegz,"Consequences","Camila","Camila Cabello",2018-01-12,178464,58,false,luna.armstorff,2023-05-09T10:44:20Z,"","Syco Music/Epic",0.455,0.292,0,-6.792,1,0.0563,0.889,0,0.106,0.43,84.339,5
spotify:track:7qEUFOVcxRI19tbT68JcYK,"Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version)","Red (Taylor's Version)","Taylor Swift;Ed Sheeran",2021-11-12,245426,71,false,luna.armstorff,2023-07-07T07:45:06Z,"soft pop","Taylor Swift",0.498,0.61,6,-5.098,1,0.0363,0.271,0,0.223,0.474,79.918,4
spotify:track:6VzcQuzTNTMFnJ6rBSaLH9,"Fine Line","Fine Line","Harry Styles",2019-12-13,377909,80,false,luna.armstorff,2023-05-09T10:44:20Z,"","Columbia",0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996,4
spotify:track:1ak4qfZFxNy2Sg2dow5hQ9,"Light Me Up","It Doesn't Have to Make Sense","Ingrid Michaelson",2016-08-26,247842,0,false,luna.armstorff,2023-05-09T10:44:20Z,"","Cabin 24 Records",0.407,0.596,6,-7.886,1,0.0401,0.156,0.000265,0.102,0.115,147.963,4
spotify:track:3AMQKTsIR0ukMOXvPkwaKz,"Set Me Free","Crisis / Secret / Set Me Free","Joshua Bassett",2021-12-03,242733,48,true,luna.armstorff,2023-05-09T10:44:20Z,"","Warner Records",0.449,0.39,2,-8.263,1,0.0363,0.256,0,0.147,0.123,130.11,4
spotify:track:1gaLZjPrDnHQWJds2Jg4KT,"this is me trying - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]","Taylor Swift",2020-11-25,209293,55,false,luna.armstorff,2023-05-09T10:44:20Z,"","Taylor Swift",0.435,0.332,9,-11.611,1,0.031,0.928,0.000898,0.0867,0.157,68.097,3
spotify:track:1mEM6KkVMwpuAuqusCMD6m,"Crisis","Crisis / Secret / Set Me Free","Joshua Bassett",2021-12-03,189093,44,true,luna.armstorff,2023-05-09T10:44:20Z,"","Warner Records",0.593,0.514,2,-6.618,1,0.0467,0.184,0,0.183,0.461,133.68,4
spotify:track:1nZzRJbFvCEct3uzu04ZoL,"Part Of Me","Teenage Dream: The Complete Confection","Katy Perry",2012-03-12,216160,74,false,luna.armstorff,2023-05-09T10:44:20Z,"pop","Capitol Records",0.678,0.918,5,-4.63,1,0.0355,0.000417,0,0.0744,0.77,130.03,4
spotify:track:0JU7KoyKSFgY1zJV2ex6Ee,"Feel Something","Feel Something","Joshua Bassett",2021-05-07,163866,43,false,luna.armstorff,2023-05-09T10:44:20Z,"","Warner Records",0.52,0.901,0,-5.448,1,0.407,0.331,0,0.175,0.509,199.84,4
spotify:track:6pYNq0ZwpPVazKzsqpf0G8,"The Very First Night (Taylor's Version) (From The Vault)","Red (Taylor's Version)","Taylor Swift",2021-11-12,200280,66,false,luna.armstorff,2023-05-09T10:44:20Z,"","Taylor Swift",0.678,0.733,7,-5.025,1,0.0281,0.00115,0,0.104,0.581,121.009,4
spotify:track:1cOyWWUr3oXJIxY0AjJEx9,"YOUTH","Blue Neighbourhood (Deluxe)","Troye Sivan",2015-12-04,185194,60,false,luna.armstorff,2023-05-09T10:44:20Z,"","EMI Recorded Music Australia Pty Ltd",0.628,0.737,7,-4.437,1,0.041,0.0638,0,0.0777,0.591,91.505,4
spotify:track:5IF6IBPqbclVR7SQKmCIyA,"Just Like You","Just Like You","Louis Tomlinson",2017-10-12,205217,48,true,luna.armstorff,2023-05-09T10:44:20Z,"","Syco Music",0.703,0.628,0,-5.914,1,0.203,0.364,0,0.384,0.471,138.032,4
